CAND_ID,CAND_NAME,OFFICE_NAME,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,CAND_ICI,TTL_RECEIPTS,TTL_DISB,TTL_INDIV_CONTRIB,CAND_CONTRIB,CAND_LOANS,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,COH_COP,DEBTS_OWED_BY
H4WV02213,"EARLEY, JOSEPH FREDERICK",House,REP,WV,O,211705.93,212733.43,110505.5,12849.82,80000.0,500.0,0.0,0.0,0.0
H4WV02221,"CAIN, DENNIS (NATE) NATHAN",House,REP,WV,O,128060.54,128493.4,88916.52,38164.23,0.0,0.0,0.0,0.0,0.0
H4WV02254,"WALKER, CHRISTOPHER",House,REP,WV,O,867830.3,867600.09,771240.56,5984.08,70000.0,6000.0,0.0,230.21,87000.0
H4WV03070,"JENKINS, EVAN H",House,REP,WV,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,600.0
H8WV03105,"LUCAS, CONRAD G. MR. II",House,REP,WV,O,0.0,15.0,0.0,0.0,0.0,0.0,0.0,474.85,275007.41
H0WY01036,"GREYBULL, LYNNETTE",House,DEM,WY,C,0.0,30.0,0.0,0.0,0.0,0.0,0.0,584.93,1460.0
H4WY00196,"CAMERON, KYLE G.",House,DEM,WY,C,16215.56,16215.56,14615.56,0.0,0.0,600.0,1000.0,0.0,0.0
H2WY00166,"HAGEMAN, HARRIET",House,REP,WY,I,3070024.92,2461850.85,2484952.21,0.0,0.0,343462.32,0.0,882963.04,0.0
H2WY01032,"GRAY, CHARLES",House,REP,WY,C,0.0,181012.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8WY00148,"LUMMIS, CYNTHIA MARIE",House,REP,WY,I,805805.6,244322.63,268912.2,0.0,0.0,405684.83,0.0,677339.73,0.0
H2WY01016,"SELVIG, MARISSA JOY",House,CON,WY,C,1.35,226.92,1.35,0.0,0.0,0.0,0.0,2461.11,0.0
P00006213,"DELANEY, JOHN K.",President,DEM,00,C,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,547.43,1493250.0
P00006486,"YANG, ANDREW MR.",President,DEM,00,C,0.0,37124.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00008946,"POWERS, CHRISTIN NOEL MS.",President,DEM,00,C,31203.0,25203.0,0.0,31203.0,0.0,0.0,0.0,17228.37,0.0
P00009225,"SENEY, RAYMOND J",President,DEM,00,C,0.0,30.45,0.0,0.0,0.0,0.0,0.0,214.75,1800.0
P00009423,"HARRIS, KAMALA",President,DEM,00,C,1175189365.41,1175284546.82,613557356.86,0.0,0.0,152322.23,2090.0,1762056.63,934179.58
P00009621,"WARREN, ELIZABETH",President,DEM,00,C,7977.96,9482.64,0.0,0.0,0.0,0.0,0.0,1647.12,0.0
P00009910,"WILLIAMSON, MARIANNE",President,DEM,00,C,5404966.53,5401514.6,4260529.18,5820.2,1100000.0,0.0,0.0,3451.93,1058151.9
P00012054,"DE BLASIO, BILL",President,DEM,00,C,155574.19,156816.91,0.0,0.0,0.0,0.0,0.0,2431.83,286.25
P00013045,"POPE SR, WAYNE ANTHONY",President,DEM,00,C,18305.28,0.0,10891.28,10891.2,0.0,0.0,0.0,0.0,0.0
P00014530,"BLOOMBERG, MICHAEL R.",President,DEM,00,C,8652.27,17075.21,0.0,0.0,0.0,0.0,0.0,3214938.93,0.0
P40002347,"EDWARDS, JOHN",President,DEM,00,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331586.46
P40002404,"SHARPTON, REV ALFRED C",President,DEM,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11636.54,925713.78
P40007676,"SMYTH, HERBERT EZEKIEL ZEKE",President,DEM,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40009623,"BHARARA, SHABADJOT SINGH MR",President,DEM,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010514,"PEREZ-SERRATO, ARMANDO",President,DEM,00,C,42400.0,77495.7,0.0,10000.0,6400.0,0.0,0.0,-18700.0,0.0
P40010621,"CAMILLERI, CHARLES WILLIAM",President,DEM,00,C,41248.0,540.0,20580.0,20668.0,0.0,0.0,0.0,0.0,0.0
P40011579,"WASHINGTON, JOHN III",President,DEM,00,C,200.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0
P40013286,"VIDAL, VALENTINE C ESQ",President,DEM,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40013716,"BUKOVINAC, TERRISA LIN",President,DEM,00,C,65640.4,66102.09,60094.89,0.0,0.0,5000.0,0.0,-461.69,573.81
P40013955,"AYALA, ROBERT CARLOS",President,DEM,00,C,655.0,635.0,505.0,150.0,0.0,0.0,0.0,20.0,0.0
P40015752,"UYGUR, CENK",President,DEM,00,C,547713.67,547713.67,513744.02,30621.62,0.0,0.0,0.0,0.0,291719.75
P40016024,"PALMER, JASON MICHAEL MR.",President,DEM,00,C,953373.39,953373.39,57202.75,199700.0,686710.0,0.0,0.0,0.0,688710.0
P40016073,"JOHNSON, CONSTANCE L",President,DEM,00,C,10100.0,101.0,10201.0,0.0,5500.0,0.0,0.0,100.0,0.0
P40016131,"PHILLIPS, DEAN",President,DEM,00,C,7670314.82,7665633.17,1785156.66,20.0,5885000.0,0.0,0.0,4681.65,5535000.0
P40021107,"RAND, RACHEL LYDIA",President,DEM,00,C,55180.45,55480.45,0.0,55030.25,0.0,0.0,0.0,0.0,0.0
P60007168,"SANDERS, BERNARD",President,DEM,00,C,386220.61,1141260.79,15.6,0.0,0.0,0.0,0.0,65637.97,0.0
P60007176,"FAAS, SOURAYA",President,DEM,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.0
P80000268,"CARTER, WILLIE FELIX",President,DEM,00,C,7431.45,6842.25,0.0,7239.31,0.0,0.0,0.0,62.14,1250.0
P80000722,"BIDEN, JOSEPH R JR",President,DEM,00,I,1175189365.41,1175214805.8,613557356.86,0.0,0.0,152322.23,2090.0,1762056.63,934179.58
P00004861,"BICKELMEYER, MICHAEL",President,REP,00,C,784.99,792.89,0.0,784.99,0.0,0.0,0.0,2.1,0.0
P00006528,"HERZ, DAVID RAPHAEL MR.",President,REP,00,C,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00010033,"VILLARI, TIMOTHY MICHAEL MR.",President,REP,00,C,76085.79,16016.39,1.0,0.0,76084.79,0.0,0.0,60069.4,25644.69
P00011239,"WELD, WILLIAM FLOYD (BILL)",President,REP,00,C,1387.5,1387.5,0.0,1387.5,0.0,0.0,0.0,15.7,386367.3
P00013029,"RESCH, SUSAN",President,REP,00,C,4713.74,4710.74,350.0,4363.74,0.0,0.0,0.0,3.0,0.0
P00013649,"SANFORD, MARSHALL HON",President,REP,00,C,8079.91,22798.5,0.0,0.0,0.0,0.0,0.0,1323503.03,0.0
P00014357,"BUCHSER-LOCHOCKI, SUSAN",President,REP,00,C,13091.13,7736.1,96.0,5996.61,6593.06,0.0,0.0,11803.84,6593.06
P00015925,"WALTON, GREG",President,REP,00,C,34389.51,34389.51,0.0,0.0,34389.51,0.0,0.0,0.0,0.0
P20002721,"SANTORUM, RICHARD J.",President,REP,00,O,43.35,111.0,0.0,0.0,0.0,0.0,0.0,1721.35,983606.46
P20002978,"BACHMANN, MICHELE",President,REP,00,C,50177.23,315389.5,0.0,0.0,0.0,0.0,0.0,1156412.6,1914.4
P40003824,"FRAYER, DONALD ROBERT",President,REP,00,C,303.15,787.99,5.43,293.52,0.0,0.0,0.0,-1076.41,0.0
P40004244,"TILLIS, CHRISTOPHER GEORGE",President,REP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40004954,"KROSS, STEVEN",President,REP,00,C,68.02,68.02,47.85,20.17,0.0,0.0,0.0,0.05,0.0
P40005928,"TORRES, JESUS MR.",President,REP,00,C,27047.58,26422.02,626.0,9072.01,0.0,0.0,0.0,1038.35,0.0
P40007312,"CASTRO, JOHN ANTHONY",President,REP,00,C,23998.74,23164.5,834.24,23164.5,0.0,0.0,0.0,10.16,0.0
P40007650,"RUOHO, MICHAEL JEFFREY",President,REP,00,C,45.0,0.0,45.0,0.0,0.0,0.0,0.0,413.65,0.0
P40008765,"HUDSON, ANTHONY JASON",President,REP,00,C,141047.61,107774.28,136331.17,2241.21,0.0,0.0,0.0,31130.64,0.0
P40009144,"STAPLETON, COREY",President,REP,00,C,8047.05,11597.65,1375.01,6672.04,0.0,0.0,0.0,0.0,0.0
P40009409,"BOERNER, ERIC JON",President,REP,00,C,28757.28,32085.54,7079.22,7078.06,14600.0,0.0,0.0,0.0,17900.0
P40010100,"COLLINS, JOSEPH",President,REP,00,C,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010324,"ROBERTS, ROLLAN II",President,REP,00,C,1283083.14,1283082.21,7083.14,0.0,1276000.0,0.0,0.0,0.93,0.0
P40010373,"CLAPP, WALTER DOUGLAS",President,REP,00,C,33211.28,32601.42,11582.24,0.0,21629.04,0.0,0.0,678.65,62229.04
P40010415,"NORRIS, JIM ALEXANDER SR",President,REP,00,C,35430000.0,121230010.0,13780000.0,20450000.0,500000.0,0.0,0.0,775779979.0,0.0
P40010571,"JACOBS, MARK DUANE",President,REP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010647,"LANG, TRAVIS KEITH",President,REP,00,C,6000.0,2474.48,0.0,6000.0,0.0,0.0,0.0,3506.62,0.0
P40010746,"LAFFEY, STEVE",President,REP,00,C,164274.02,164274.02,53937.02,35337.0,75000.0,0.0,0.0,0.0,0.0
P40010928,"JOHNSON, PERRY",President,REP,00,C,29704589.21,28803785.04,340418.22,3802517.5,25561653.5,0.0,0.0,0.0,12255786.56
P40010977,"HALEY, NIKKI",President,REP,00,C,58378347.5,56690680.61,46896621.0,0.0,0.0,32800.0,0.0,1687666.89,0.0
P40011082,"RAMASWAMY, VIVEK",President,REP,00,C,66197196.43,66197196.43,11206974.33,25875270.05,28880000.0,13750.0,0.0,0.0,0.0
P40011645,"KJORNES, DONALD",President,REP,00,C,10028.0,9997.92,27.0,1.0,10000.0,0.0,0.0,30.04,10000.0
P40011850,"HUTCHINSON, W. ASA",President,REP,00,C,1587081.91,1587081.91,1364365.35,79.0,42171.06,19317.75,0.0,0.0,28171.06
P40011868,"BINKLEY, RYAN",President,REP,00,C,11884131.37,11882640.35,365233.87,444574.73,11074308.0,14.41,0.0,1491.02,11057500.0
P40012155,"SCOTT, TIMOTHY E.",President,REP,00,C,18856383.18,34917284.04,16176070.91,0.0,0.0,730400.0,0.0,5717522.55,0.0
P40012593,"ELDER, LARRY",President,REP,00,C,1376324.53,1375552.52,1347140.02,0.0,0.0,3300.0,0.0,772.01,149395.5
P40013039,"DESANTIS, RON",President,REP,00,C,375129.07,375129.07,374991.57,0.0,0.0,0.0,0.0,0.0,0.0
P40013294,"HORN, KANDY KAYE BSS.",President,REP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40013435,"PENCE, MIKE",President,REP,00,C,7150753.11,6921541.28,5506016.35,50000.0,0.0,34800.0,0.0,229211.83,126763.6
P40013518,"BURGUM, DOUG",President,REP,00,C,18007928.85,18006938.99,3087447.67,0.0,14750652.81,40600.0,0.0,989.86,13970652.81
P40013765,"SUAREZ, FRANCIS X.",President,REP,00,C,1806021.32,1806021.32,1433131.06,0.0,0.0,0.0,0.0,0.0,0.0
P40014011,"HURD, WILLIAM",President,REP,00,C,1451894.03,1451894.03,1447585.86,3437.81,0.0,0.0,0.0,0.0,0.0
P40014391,"JACKSON, E.W.",President,REP,00,C,126242.91,126242.91,84242.91,3300.0,38400.0,0.0,0.0,0.0,0.0
P40014607,"SINGH, HIRSH",President,REP,00,C,41364.61,41364.61,17152.08,24212.53,0.0,0.0,0.0,0.0,0.0
P40014813,"BRINSON, MONICA EVETTE",President,REP,00,C,168.15,168.15,168.15,0.0,0.0,0.0,0.0,0.0,0.0
P40015992,"STUCKENBERG, DAVID JAMES",President,REP,00,C,41102.0,0.0,41102.0,0.0,0.0,0.0,0.0,41102.0,154090.05
P40016198,"SANFORD, HARLAN MARK",President,REP,00,C,29909.51,29443.97,0.0,0.0,0.0,0.0,0.0,465.54,34409.51
P40016412,"CLEMENT, CHRISTINA LOREN REV DR LLC",President,REP,00,C,16011.2,0.0,0.0,16011.2,0.0,0.0,0.0,14870.03,0.0
P40018749,"LYONS, SEAN",President,REP,00,C,274.39,274.39,0.0,274.39,0.0,0.0,0.0,0.0,0.0
P40020141,"SADLER, KALEB MICHEAL",President,REP,00,C,150000.0,0.0,150000.0,0.0,0.0,0.0,0.0,150000.0,0.0
P60003654,"GINGRICH, NEWT",President,REP,00,C,14.09,140.0,0.0,0.0,0.0,0.0,0.0,118.43,4637534.55
P60005121,"ALLEN-REESE, POGO MOCHELLO MR",President,REP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17578.19
P60006111,"CRUZ, RAFAEL EDWARD ""TED""",President,REP,00,O,0.0,139.0,0.0,0.0,0.0,0.0,0.0,32048.27,0.0
P60006723,"RUBIO, MARCO",President,REP,00,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.89,827657.12
P60007572,"PATAKI, GEORGE E",President,REP,00,O,0.0,432.0,0.0,0.0,0.0,0.0,0.0,3124.87,20000.0
P60008521,"CHRISTIE, CHRIS",President,REP,00,C,7628084.62,7595353.05,7408517.31,3434.29,169562.67,30300.0,0.0,32731.57,0.0
P80001571,"TRUMP, DONALD J.",President,REP,00,C,29133.95,29133.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P80003817,"WUENSCHE, VERNON EDGAR",President,REP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.84,0.0
P40021420,"UCHE, MAUREEN ALLAH",President,AMP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40021446,"UCHE, MAUREEN ALLAH",President,AMP,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00016741,"WEST, KANYE",President,BDY,00,C,172966.65,401899.77,0.0,172966.65,0.0,0.0,0.0,0.0,0.0
P60021136,"CUMMINGS, DANIEL CLYDE",President,CON,00,C,232.87,0.0,0.0,232.87,0.0,0.0,0.0,232.87,0.0
P20003984,"STEIN, JILL",President,GRE,00,C,3535402.25,3581906.81,3060599.59,2700.0,0.0,3736.0,0.0,-38982.64,43010.0
P40015356,"PASTREICH, EMANUEL YI",President,GRE,00,C,2240.25,2240.25,2240.25,0.0,0.0,0.0,0.0,0.0,0.0
P40015851,"ZAVALA, JORGE MR.",President,GRE,00,C,5785.0,3347.09,5785.0,0.0,0.0,0.0,0.0,1811.11,0.0
P00003962,"SCHRINER, JOSEPH CHARLES",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
P00007641,"WELLS, ROBERT",President,IND,00,C,12723.21,4710.89,0.0,12723.21,0.0,0.0,0.0,0.0,0.0
P00007823,"LEE, HUHNKIE",President,IND,00,C,34330.0,34330.0,34330.0,0.0,0.0,0.0,0.0,8290.0,0.0
P00010660,"MCCRAY, VALERIE LIN DR.",President,IND,00,C,142089.64,137667.79,120540.01,1007.05,400.66,7150.0,0.0,12156.0,0.0
P00012039,"CHARLES, MARK R.",President,IND,00,C,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1580.51,0.0
P00016253,"SCURLOCK, FRANK MIALS",President,IND,00,C,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,-63941.3,273756.79
P40004459,"PULLIAM, ALANDER LEE JR",President,IND,00,C,5066723.0,5141939.0,20.0,692300.0,1350000.0,0.0,3000000.0,780784.0,2200000.0
P40006520,"CORDOVA, VINCENT DEAN MR. JR.",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40007395,"DRAKE, PHILLIP",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40007577,"HOFF, SAMUEL B DR",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40007882,"STASEVICH, JON EDWARD",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.73,2062.25
P40008534,"DRAKE, PHILLIP",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40008849,"CARTER, GREGORY MARCUS MR",President,IND,00,C,2120.0,1576.73,1020.0,1100.0,0.0,0.0,0.0,661.46,0.0
P40009458,"ZORC, TONY",President,IND,00,C,100560.0,61078.01,560.0,0.0,100000.0,0.0,0.0,31268.24,100000.0
P40011793,"KENNEDY, ROBERT, F. JR., SHANAHAN, NICOLE",President,IND,00,C,67278247.27,66539069.36,66442923.67,0.0,0.0,13200.0,0.0,739177.91,1924500.95
P40012015,"AYYADURAI, SHIVA DR.",President,IND,00,C,169036.35,146413.56,117923.44,51112.91,0.0,0.0,0.0,22622.79,0.0
P40012676,"COHEN, HOWARD RUSSELL",President,IND,00,C,87165.87,87165.87,25.0,0.0,87140.87,0.0,0.0,0.0,0.0
P40012734,"DRAKE, PHILLIP JOSEPH",President,IND,00,C,153000.0,875200.0,153000.0,0.0,0.0,0.0,0.0,-722200.0,0.0
P40013708,"WEST, CORNEL",President,IND,00,C,1398321.09,1396083.06,1393838.75,0.0,0.0,0.0,0.0,2238.03,72604.55
P40013922,"IRVING, SHONDRA Y",President,IND,00,C,9742.56,7612.06,0.0,5243.47,1300.0,0.0,0.0,420.0,0.0
P40014557,"ARRINGTON, BRYAN LAMONT LORD",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.12,17294.12
P40015216,"GARDNER, DAVE",President,IND,00,C,19627.0,19753.01,9827.0,0.0,9800.0,0.0,0.0,-126.01,6800.0
P40015281,"OSORNIO, ANGEL",President,IND,00,C,0.0,5057.34,0.0,0.0,0.0,0.0,0.0,-5057.34,0.0
P40015406,"DE LA CRUZ, CLAUDIA",President,IND,00,C,387646.26,387646.26,386002.48,0.0,0.0,1500.0,0.0,0.0,0.0
P40015414,"DIAZ, JOHN EDWARD",President,IND,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40019028,"BUSS, JOHNNY HATTEN",President,IND,00,C,1234622.77,1234622.77,1170.48,2078.01,1225000.0,0.0,0.0,0.0,1072000.0
P40019507,"BELL, DOUGLAS MR",President,IND,00,C,1991.31,1914.36,1111.97,775.0,100.0,0.0,0.0,49.45,100.0
P40019523,"BELL, DOUGLAS",President,IND,00,C,1991.31,1914.36,1111.97,775.0,100.0,0.0,0.0,49.45,100.0
P60003076,"KEYES, ALAN L",President,IND,00,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296843.91
P60005303,"FOX, CHERUNDA LYNN",President,IND,00,C,75052.29,75052.29,101.0,74527.68,0.0,0.0,0.0,0.0,424.61
P60022654,"MCMULLIN, EVAN / MINDY FINN",President,IND,00,O,0.0,397.0,0.0,0.0,0.0,0.0,0.0,86.29,664330.95
P00014175,"HORNBERGER, JACOB GEORGE MR.",President,LIB,00,C,75109.18,75109.18,74602.18,158.85,0.0,0.0,0.0,0.0,0.0
P00015297,"AVOURIS, AARON PATRICK",President,LIB,00,C,9.0,1.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0
P40003170,"ASHBY, STEPHAN BLAKE",President,LIB,00,C,63833.16,61009.52,0.0,0.0,63833.16,0.0,0.0,32846.83,63833.16
P40005936,"MAPSTEAD, LARS DAMIAN 8319014600",President,LIB,00,C,993735.78,1002847.51,18505.91,150229.87,825000.0,0.0,0.0,0.0,764891.34
P40007734,"TER MAAT, MICHAEL",President,LIB,00,C,279131.66,355574.99,48186.41,15480.98,194000.0,0.0,0.0,1510.68,130000.0
P40011983,"OLIVER, CHASE RUSSELL",President,LIB,00,C,481989.85,479897.43,477074.58,0.0,0.0,309.8,1414.99,2092.42,50674.63
P40014276,"FERRY, CHARLES GRIFFITH MR JR",President,LIB,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
P40014540,"SMITH, JOSHUA D.",President,LIB,00,C,21970.02,21945.02,21551.86,415.57,0.0,0.0,0.0,2125.95,0.0
P40014565,"ANDERSON, JOSHUA",President,LIB,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40014920,"SANSONE, ROBERT E",President,LIB,00,C,3770.72,3770.72,0.0,3645.72,0.0,0.0,0.0,0.0,0.0
P40015042,"BALLAY, CHARLES DR.",President,LIB,00,C,121234.27,123400.19,4504.76,42716.19,74013.32,0.0,0.0,0.0,74013.32
P40015109,"RECTENWALD, MICHAEL D DR.",President,LIB,00,C,85862.87,75198.15,68924.08,13816.38,0.0,0.0,0.0,10664.72,0.0
P40015240,"SABER, DAVID ANDREW MX",President,LIB,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00012187,"SMITH, DWIGHT STANFORD",President,NNE,00,,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40012841,"GONZAGA, JOSEPH LUIZ",President,NNE,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591780.82
P40013351,"GARRITY, CHRISTOPHER",President,NNE,00,C,40500.0,39393.05,0.0,40500.0,0.0,0.0,0.0,1050.56,0.0
P40020430,"BOWMAN, JAY",President,NNE,00,C,12702.0,12167.0,20.0,12682.0,0.0,0.0,0.0,25.0,0.0
P60016920,"PRAG, CHOMI",President,NNE,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P60017100,"VALENTINE, JAMES",President,NNE,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36965.37,52600.0
P00010876,"TRAHAN, CHANCE BRADFORD MR",President,NON,00,C,2113.0,2113.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0
P80006737,"CORDOVA, VINCENT DEAN MR. JR",President,NON,00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00013771,"CARROLL, BRIAN T",President,NPA,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503.78,3366.58
P40003907,"BUSA, MICHAEL ANTHONY MR",President,NPA,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010704,"ZILBERBERG, BARAK",President,NPA,00,C,3645.3,3325.9,29.0,146.0,3470.3,0.0,0.0,319.4,131573.8
P40012445,"JACOBS, KEITH S",President,NPA,00,C,7330.0,7616.47,0.0,700.0,6630.0,0.0,0.0,-286.47,6630.0
P60019668,"GEORGE, JEFF",President,NPA,00,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11151.21,0.0
P00012211,"HAWKINS, HOWIE",President,OTH,00,C,2794.97,2904.71,728.18,1066.79,0.0,0.0,0.0,0.0,0.0
P00013706,"SEGAL, JEROME MICHAEL",President,OTH,00,C,9059.0,17895.8,59.0,0.0,9000.0,0.0,0.0,0.0,0.0
P00017699,"SATALINO, SYDNEY",President,OTH,00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P20003174,"SPONHEIM, DAVID JON",President,OTH,00,C,120.0,1327.12,120.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010951,"PAYNE, ANGELINE L MRS.",President,OTH,00,C,25617.0,10253.0,15522.0,2126.0,0.0,7969.0,0.0,13997.0,0.0
P40013724,"SONSKI, PETER",President,OTH,00,C,85900.72,83645.76,72312.12,0.0,0.0,2000.0,5078.6,3952.71,0.0
P40019598,"TANNIRU, JOSEPH KISHORE",President,SEP,00,C,59782.17,57796.99,59782.17,0.0,0.0,0.0,0.0,1985.18,0.0
P40016362,"STODDEN, WILLIAM P. DR.",President,SOC,00,C,5142.0,5142.0,4992.0,150.0,0.0,0.0,0.0,0.0,0.0
P40010290,"JONES, BRITTANY NICHOLE",President,UN,00,C,57936.4,49960.19,38034.4,15398.04,0.0,0.0,0.0,7976.21,3498.69
P40019218,"TERRY, RANDAL ALLAN MR.",President,UN,00,C,610512.81,620244.0,579232.73,0.0,12500.0,125.0,5885.0,-9731.19,0.0
P40019556,"RANDAZZO, VINNY",President,UN,00,C,6364.1,6182.78,59.2,0.0,6304.9,0.0,0.0,174.2,6304.9
P40020125,"SCAFIDI, TYLER LEE MR.",President,UN,00,C,7.0,1.38,5.0,2.0,0.0,0.0,0.0,5.62,0.0
P60018249,"MALDONADO, JOSEPH A",President,UNA,00,C,16072.46,14683.75,16072.46,0.0,0.0,0.0,0.0,1388.71,0.0
P40021222,"EUZARRAGA, PIERRE ANDRE MR.",President,UNK,00,C,2405750.0,2404850.0,0.0,2404850.0,900.0,0.0,0.0,1000.0,3600.0
P40004434,"JENKINS, MICHAEL DWAYNE",President,W,00,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P40010522,"GAMBERT, JASON J PRESIDENT",President,W,00,C,0.0,220504869.0,0.0,0.0,0.0,0.0,0.0,275.54,0.0
P40019937,"FISHBACK, BRIAN C MR.",President,W,00,C,4358978.46,4300980.61,3928838.51,3640.42,0.0,392933.0,105.75,57997.85,0.0
P40020505,"FIORI, RACHEL",President,W,00,C,11067.5,9302.5,11067.5,0.0,0.0,0.0,0.0,1765.0,0.0
P40021818,"LESPERANCE, ALICIA MARIE",President,W,00,C,5087.62,5087.62,87.62,0.0,5000.0,0.0,0.0,0.0,5000.0
P40010761,"WOODWARD, GLENDA JO",President,REP,00,C,13.85,5024.85,0.0,13.85,0.0,0.0,0.0,0.0,0.0
P40015703,"DEJESUS, EFRAIN",President,REP,00,C,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P80002975,"IMPERATO, DANIEL J",President,REP,00,C,282000.0,24931.37,0.0,282000.0,0.0,0.0,0.0,0.0,430000.0
P40006983,"SHERMAN, JASMINE",President,GRE,00,C,32149.51,32197.39,32148.24,0.0,0.0,0.0,0.0,434.78,0.0
P40014086,"CATANESE, PAUL",President,IND,00,C,8799.13,6493.24,0.0,8799.13,0.0,0.0,0.0,2305.89,0.0
P40014755,"PRINCE, JOHN ALLEN",President,IND,00,C,44257.5,26312.0,31473.0,18853.0,0.0,22.0,460.0,600.0,0.0
S2AK00226,"CHESBRO, PATRICIA",Senate,DEM,AK,C,7.0,7637.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2AK00127,"TSHIBAKA, KELLY",Senate,REP,AK,C,9947.15,57609.91,1144.46,0.0,0.0,0.0,0.0,3589.19,0.0
S4AK00099,"MURKOWSKI, LISA",Senate,REP,AK,I,689240.76,729766.97,356325.79,0.0,0.0,276800.0,0.0,617160.25,0.0
S4AK00214,"SULLIVAN, DAN",Senate,REP,AK,I,1893775.09,707513.64,915243.87,0.0,0.0,523850.0,0.0,2090904.79,0.0
S2AK00135,"LEE, HUHNKIE",Senate,IND,AK,C,34330.0,34330.0,34330.0,0.0,0.0,0.0,0.0,8290.0,0.0
S0AK00121,"MILLER, JOSEPH W",Senate,LIB,AK,C,0.0,55062.47,0.0,0.0,0.0,0.0,0.0,0.0,23329.3
S2AL00251,"BOYD, WILLIE EUGENE DR. JR.",Senate,DEM,AL,O,255.15,5626.53,0.0,0.0,0.0,0.0,0.0,7686.84,0.0
S6AL00302,"CRUMPTON, RONALD (RON) STEVEN",Senate,DEM,AL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0
S0AL00206,"BYRNE, BRADLEY ROBERTS",Senate,REP,AL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.13,0.0
