CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,TTL_RECEIPTS,TTL_DISB,INDV_CONTRIB,OTHER_POL_CMTE_CONTRIB,CAND_CONTRIB,CAND_LOANS,CONTRIB_TO_OTHER_CMTE,IND_EXP,COH_COP,DEBTS_OWED_BY,CVG_END_DT,CMTE_TP_DESC,CATEGORY
C00875831,SAN FRANCISCANS FOR PROGRESS,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00875856,COMMONWEALTH UNITY FUND,O,U,2623999.79,2623999.79,2623999.79,0.0,0.0,0.0,0.0,2111275.41,0.0,0.0,12/11/2024,Super PAC (Independent Expenditure Only),Super PACs
C00875864,DURBIN MAJORITY FUND,N,J,552750.0,548729.63,552750.0,0.0,0.0,0.0,0.0,0.0,4020.37,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00875872,SISTERS SAVING LIVES,N,J,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/19/2024,PAC - Nonqualified,Traditional PACs
C00875880,AMERICA'S AWAKENING PAC,N,D,18025.0,16850.0,10375.0,7600.0,0.0,0.0,16500.0,0.0,1175.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00875914,THE GRANITE STATE PAC,N,D,20450.83,13167.85,0.0,0.0,0.0,0.0,1500.0,0.0,7820.83,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00875922,HAMLEN VICTORY COMMITTEE,N,J,221112.38,221112.38,195410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2024,PAC - Nonqualified,Traditional PACs
C00875963,NEW GEN 47,V,U,21293.44,21205.78,241.12,0.0,0.0,0.0,0.0,0.0,87.66,9289.25,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00875989,ILLINOIS VIRGINIA VICTORY FUND,S,J,51788.0,51788.0,51788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/30/2024,Senate candidate,Candidate Committees
C00876003,PLASTICS PIPE INSTITUTE POLITICAL ACTION COMMITTEE,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/31/2025,PAC - Nonqualified,Traditional PACs
C00876045,COMMON COUNCILS PAC,O,U,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876078,KDH FOR THE PEOPLE,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00876094,UNITY FIRST PAC,O,U,768000.0,717401.73,445000.0,322500.0,0.0,0.0,0.0,490000.0,50598.27,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876102,PARTY OF FEDERALISTS,N,J,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00876128,COMMON SENSE COMMON GROUND PAC,O,U,116663.0,116361.6,116663.0,0.0,0.0,0.0,10000.0,97823.0,301.4,8800.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876136,DEMOCRATS FOR TEXAS,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00876144,UNIFIED LIBERTARIANS OF MASSACHUSETTS,X,U,104160.0,74443.16,50.0,46700.0,0.0,0.0,0.0,0.0,28335.84,7290.0,12/31/2024,Party - Nonqualified,Party Committees
C00876169,WAR VETERANS FUND 2024,N,J,128630.0,128630.0,108630.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,11/26/2024,PAC - Nonqualified,Traditional PACs
C00876177,ENCINITAS CITIZEN REVIEW PANEL,O,U,13150.0,3502.74,11150.0,0.0,0.0,0.0,1955.74,1108.0,5561.26,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876185,"COMMUNITY FIRST ACTION NETWORK, INC.",O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876193,IOWA FRONTLINE FUND,H,J,19200.0,19200.0,19200.0,0.0,0.0,0.0,3167.85,0.0,0.0,0.0,12/31/2024,House candidate,Candidate Committees
C00876201,BURGESS OWENS VICTORY COMMITTEE,N,J,235249.64,118057.04,235094.51,0.0,0.0,0.0,0.0,0.0,117192.6,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876235,ELECTING WOMEN MICHIGAN PAC,V,U,85199.7,64567.73,0.0,5000.0,0.0,0.0,0.0,0.0,20631.97,0.0,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876250,CONNOLLY VICTORY FUND,N,J,28500.0,23476.05,28500.0,0.0,0.0,0.0,0.0,0.0,5023.95,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876284,DON'T MESS WITH TEXAS PAC,N,D,8000.0,3989.51,500.0,7500.0,0.0,0.0,0.0,0.0,4010.49,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876300,DELUZIO RYAN,N,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/25/2024,PAC - Nonqualified,Traditional PACs
C00876318,LORENZEN AND FRIENDS VICTORY FUND,H,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2024,House candidate,Candidate Committees
C00876367,KNOX COUNTY REPUBLICAN CLUB,V,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/21/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876375,BARRASSO SHEEHY VICTORY COMMITTEE,N,J,221900.0,221900.0,195300.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,11/21/2024,PAC - Nonqualified,Traditional PACs
C00876391,THE IMPACT FUND,V,U,3379109.96,3160688.38,73609.7,0.0,0.0,0.0,0.0,2844506.12,218421.58,0.0,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876409,NHA ACTION,O,U,14562400.0,13235917.17,12862400.0,1700000.0,0.0,0.0,12950000.0,0.0,1326482.83,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876417,AMERICA UNITED FOUNDATION (AUF-PAC),V,U,,,,,,,,,,,,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876425,LAURA GILLEN VICTORY FUND,N,J,190950.0,187954.98,140117.0,46833.0,0.0,0.0,0.0,0.0,2995.02,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876466,VARGAS VICTORY FUND 2024,N,J,579242.64,662622.43,399242.64,180000.0,0.0,0.0,0.0,0.0,14461.61,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876482,RETIRE CAREER POLITICIANS,O,U,18499651.33,18379063.57,11866651.31,6625000.0,0.0,0.0,560000.0,17175380.13,120587.76,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876516,ANDY KIM - SUE ALTMAN VICTORY FUND,H,J,74040.0,74040.0,72940.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,11/25/2024,House candidate,Candidate Committees
C00876524,TRAN VICTORY FUND,N,J,365106.43,359570.01,103435.0,261671.43,0.0,0.0,0.0,0.0,5536.42,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876565,LEADERSHIP FOR OREGON VALUES FUND,O,U,5144.61,5070.0,2000.0,3144.61,0.0,0.0,0.0,0.0,74.61,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876615,ATA ACTION PAC,N,B,21525.0,12000.0,14025.0,7500.0,0.0,0.0,12000.0,0.0,9525.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876623,COLORADO CONSERVATIVE ACTION,O,U,6500.0,6500.0,5500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,08/06/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876631,"STAND WITH CRYPTO ALLIANCE, INC. POLITICAL ACTION COMMITTEE",N,U,13944.18,279.68,13944.0,0.0,0.0,0.0,0.0,0.0,13664.5,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876649,REJECT AIPAC PAC,O,U,1260.0,579.5,1260.0,0.0,0.0,0.0,0.0,0.0,680.5,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876656,A SAFER STRONGER OREGON PAC,O,U,93791.02,93791.02,93791.02,0.0,0.0,0.0,0.0,77040.0,0.0,0.0,12/02/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876664,AMERICAN INDEPENDENT PARTY - SOLANO COUNTY,X,U,,,,,,,,,,,,Party - Nonqualified,Party Committees
C00876672,RESTORE NORTH ST. LOUIS PAC,N,U,300.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,300.0,0.0,11/25/2024,PAC - Nonqualified,Traditional PACs
C00876698,HOLLYWOOD SMILES PAC INC,V,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876730,BOHANNAN VICTORY FUND 2024,N,J,438058.3,437066.42,369522.5,68500.0,0.0,0.0,0.0,0.0,991.88,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876755,THE FISCH PAC,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/09/2024,PAC - Nonqualified,Traditional PACs
C00876763,AMERICAN VIGILANCE PAC,N,U,575.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876771,RIVER PAC,V,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00876821,NLD PAC,N,D,189939.63,172552.0,7444.2,0.0,0.0,0.0,169600.0,0.0,17387.63,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876854,BARDO,O,U,215471.5,211305.64,215471.5,0.0,0.0,0.0,0.0,172790.48,4165.86,0.0,11/25/2024,Super PAC (Independent Expenditure Only),Super PACs
C00876904,A NEW POLICY PAC,N,U,19113.0,950.97,19113.0,0.0,0.0,0.0,500.0,0.0,18162.03,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876912,LASSO PAC,Q,U,55400.0,5445.89,16400.0,34000.0,0.0,0.0,0.0,0.0,49954.11,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00876920,THE HAPPY PARTY,X,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Party - Nonqualified,Party Committees
C00876938,SHERI MIMBS FOR HENRY COUNTY SCHOOL BOARD DISTRICT 5,X,U,,,,,,,,,,,,Party - Nonqualified,Party Committees
C00876953,INTEGRITY TOUR 2024,N,J,185541.2,185041.2,185541.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876961,MICHIGAN WOMEN UNITED FOR ACTION FUND,H,J,46310.0,46310.0,46310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/22/2024,House candidate,Candidate Committees
C00876979,REVVITY INC. PAC (REVVITY PAC),N,B,26450.0,12500.0,26450.0,0.0,0.0,0.0,12500.0,0.0,13950.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00876987,A BETTER HORIZON FOR AMERICA,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850016,HOUSTONIANS FOR CLEAN WATER,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,Super PAC (Independent Expenditure Only),Super PACs
C00850024,MY COMMITTEE,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850032,DEPROGRAM AMERICA,O,U,127029.47,115514.56,122270.83,0.0,0.0,0.0,0.0,16144.55,12165.15,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850040,"FREE AND FAIR PAC, INC.",O,U,1750000.0,1223846.63,1750000.0,0.0,0.0,0.0,0.0,0.0,526153.37,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850065,DEMOCRATIC PARTY OF THE NORTHERN MARIANAS,X,U,70277.4,69351.73,6711.0,0.0,0.0,0.0,0.0,0.0,925.67,0.0,12/31/2024,Party - Nonqualified,Party Committees
C00850081,JERSEY DESERVES BETTER PAC,O,U,101000.0,101000.0,26000.0,75000.0,0.0,0.0,0.0,87469.75,0.0,0.0,10/17/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850099,COMPETITIVE MARKETS PAC,Q,U,104180.0,91412.6,104180.0,0.0,0.0,0.0,75600.0,0.0,12767.4,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00850115,SECURE FUTURE USA,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/30/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850123,TAB PAC,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/03/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850172,NUCLEEN,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00850230,LEXINGTON VICTORY COMMITTEE,N,J,12637.65,12637.65,12637.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,PAC - Nonqualified,Traditional PACs
C00850248,TRIO PAC,N,U,25336.47,19855.78,25336.47,0.0,0.0,0.0,227.2,0.0,5480.69,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850289,DEFIANCE BUCKEYE FREEDOM PAC,N,D,3300.0,3300.0,3300.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,04/11/2024,PAC - Nonqualified,Traditional PACs
C00850297,RIEDEL VICTORY COMMITTEE,N,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/11/2024,PAC - Nonqualified,Traditional PACs
C00850313,SAVE AMERICA VOTE REPUBLICAN,V,U,,,,,,,,,,,,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00850321,SAM BROWN VICTORY FUND,N,J,2912558.38,2677314.68,2886658.38,25800.0,0.0,0.0,0.0,0.0,235243.7,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850339,"SAREPTA THERAPEUTICS, INC. POLITICAL ACTION COMMITTEE (SAREPTA PAC)",N,B,43405.34,32850.0,43405.34,0.0,0.0,0.0,32800.0,0.0,10555.34,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850362,CONSERVATIVE AMERICAN PAC,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850396,NURSING EDUCATION EQUITY & DIVERSITY,N,U,22545.0,10099.59,22545.0,0.0,0.0,0.0,8750.0,0.0,12445.41,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850438,LEADERS IN ACTION,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/24/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850453,PEOPLE OVER PROFITS,O,U,525.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/25/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850479,"FIRED UP PAC, INC.",V,U,15179.47,14620.16,13175.8,2000.0,0.0,0.0,2000.0,0.0,559.31,15017.17,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00850487,CONSERVATIVE LEADERS OF AMERICA,O,U,45600.0,45443.71,45000.0,0.0,0.0,0.0,0.0,40697.26,156.29,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850495,KATE MONROE VICTORY FUND,N,J,6600.0,6600.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/12/2024,PAC - Nonqualified,Traditional PACs
C00850503,THE ROWDY PAC,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850602,NC ALLIANCE OF FAMILIES,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850610,MR PAC,N,D,213766.77,155796.42,38749.55,11317.51,0.0,0.0,0.0,0.0,58040.35,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850628,FREEDOM WINS,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/25/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850669,"WOMEN'S ACTION FOR NEW DIRECTIONS, INC PAC",N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850693,GEORGIA JOBS AND SECURITY PAC,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00850719,UNITEDTECH GOVERNANCE COALITION FOR NATIONAL POLITICS AND LEGISLATION,N,J,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850735,HEATH V FULKERSON LLC,N,J,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850750,CONTEST EVERY RACE PAC,V,U,303696.01,266643.6,0.0,0.0,0.0,0.0,0.0,0.0,37052.41,25731.62,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00850768,STOP THE INSANE REPUBLICANS,N,U,522.07,340.96,246.05,200.0,0.0,0.0,0.0,0.0,181.11,0.0,10/16/2024,PAC - Nonqualified,Traditional PACs
C00850776,ELECT VAN TRAN,X,U,,,,,,,,,,,,Party - Nonqualified,Party Committees
C00850784,WILLAMETTE VALLEY PAC,N,D,29000.0,21758.84,5000.0,24000.0,0.0,0.0,15500.0,0.0,7241.16,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850792,PA RI VICTORY FUND,N,J,54300.0,54289.14,49300.0,5000.0,0.0,0.0,0.0,0.0,10.86,0.0,03/31/2024,PAC - Nonqualified,Traditional PACs
C00850818,CONNECTICUT VOTER PROJECT,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00850834,DONALD J.TRUMP,N,J,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00850875,INDEPENDENT1,U,U,,,,,,,,,,,,Super PAC (Single Candidate),Super PACs
C00850883,"THE STATE CHAMBER OF OKLAHOMA PAC, INC.",N,U,57252.56,19783.04,32252.56,25000.0,0.0,0.0,0.0,0.0,37469.42,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850891,GOLD BAR PAC,N,D,16577.32,10420.03,13277.32,0.0,0.0,0.0,6600.0,0.0,6157.29,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850917,BASED PAC,N,D,9186.87,9186.87,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850925,BRANDON HERRERA VICTORY COMMITTEE,N,J,1677175.01,1675587.03,1668172.87,9000.0,0.0,0.0,0.0,0.0,1587.98,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850933,ROLLINS VICTORY FUND,N,J,1841924.21,1841924.21,1654432.21,187492.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00850941,EKKLESIA NATION,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00850958,ALBERTONS,X,U,,,,,,,,,,,,Party - Nonqualified,Party Committees
C00850974,LEADERSHIP UNITY AND DIGNITY WHILE INSPIRING GENERATIONS (LUDWIG PAC),N,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/13/2024,PAC - Nonqualified,Traditional PACs
C00850990,LUDWIG VICTORY COMMITTEE,N,J,2661.0,2661.0,2061.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,03/13/2024,PAC - Nonqualified,Traditional PACs
C00851014,CAMPAIGN FOR A BETTER SOCIETY,O,U,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00851022,FIGHTING FOR THE 49TH,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00851030,A LOT OF PEOPLE WHO HATE TED CRUZ,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00851048,GOTTHEIMER VICTORY FUND,N,J,470143.72,470143.72,465330.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,11/25/2024,PAC - Nonqualified,Traditional PACs
C00851071,CURE USA,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00851089,BEVERLY SHORES FUTURE LLC,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00851097,TPAC,N,U,58.0,2.31,58.0,0.0,0.0,0.0,0.0,0.0,55.69,0.0,09/30/2024,PAC - Nonqualified,Traditional PACs
C00851105,CALIFORNIA PROJECT 2024,W,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC with Non-Contribution Account - Qualified,Traditional PACs
C00851113,PRIZEPICKS PAC,N,B,3018.5,1165.23,3018.5,0.0,0.0,0.0,1000.0,0.0,1853.27,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00851121,WISCONSIN SENATE VICTORY FUND,N,J,35025.0,35025.0,35025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/17/2024,PAC - Nonqualified,Traditional PACs
C00851162,"CORN, LP POLITICAL ACTION COMMITTEE",N,U,23259.0,13250.0,23259.0,0.0,0.0,0.0,2000.0,0.0,10009.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00851170,MIKE ROGERS VICTORY COMMITTEE,N,J,2066516.75,2066516.75,1955516.75,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,12/16/2024,PAC - Nonqualified,Traditional PACs
C00851188,EBON EAGLE PROJECT,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00851196,AMELIO RENTERIA,U,U,,,,,,,,,,,,Super PAC (Single Candidate),Super PACs
C00851204,FORWARD PARTY - RESTRICTED,V,U,717716.82,589612.3,0.0,0.0,0.0,0.0,0.0,0.0,128104.52,0.0,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00851212,WE THE PEOPLE,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C00851220,WYDEN CANTWELL VICTORY FUND,S,J,30100.0,30100.0,30100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,Senate candidate,Candidate Committees
C00851279,VICTORY COALITION,O,U,9600.0,9600.0,9600.0,0.0,0.0,0.0,0.0,4360.5,0.0,0.0,04/15/2024,Super PAC (Independent Expenditure Only),Super PACs
C00851287,FIBER BROADBAND ALLIANCE POLITICAL ACTION COMMITTEE (PAC),N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00851311,VERMONT ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE INC.,N,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,PAC - Nonqualified,Traditional PACs
C00851386,HAYSTACK PAC,N,U,35500.0,35032.4,2500.0,25000.0,0.0,0.0,25300.0,0.0,467.6,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00851394,WOOD-WITTEN CITIZENS FOR SCHOOL DISTRICT REORGANIZATION,O,U,,,,,,,,,,,,Super PAC (Independent Expenditure Only),Super PACs
C70006200,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES - CA PEOPLE (AFSCME CA PEOPLE),C,U,,,,,,,,,,,,Communication Cost,Other
C70006218,"NRDC ACTION FUND, INC",C,U,,,,,,,,,,,,Communication Cost,Other
C70006226,AFSCME LOCAL 3299,C,U,,,,,,,,,,,,Communication Cost,Other
C70006234,DIGNITY CA SEIU LOCAL 2015,C,U,0.0,9711.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006242,CALIFORNIA PROFESSIONAL FIREFIGHTERS BALLOT ISSUES,C,U,0.0,16257.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006259,JEWISH VOICE FOR PEACE ACTION,C,U,,,,,,,,,,,,Communication Cost,Other
C70006267,SEIU MICHIGAN STATE COUNCIL,C,U,,,,,,,,,,,,Communication Cost,Other
C70006275,MICHIGAN AFL-CIO,C,U,,,,,,,,,,,,Communication Cost,Other
C70006283,FLORIDA VETERANS FOR COMMON SENSE INC,C,U,,,,,,,,,,,,Communication Cost,Other
C70006309,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,C,U,0.0,87825.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2024,Communication Cost,Other
C70006317,MOUNTAIN WEST CREDIT UNION ASSOCIATION,C,U,,,,,,,,,,,,Communication Cost,Other
C70006325,NORTH ATLANTIC STATES REGIONAL COUNCIL OF CARPENTERS,C,U,0.0,135082.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006333,CALISTA CORPORATION,C,U,,,,,,,,,,,,Communication Cost,Other
C70006341,NATIONAL WILDLIFE FEDERATION ACTION,C,U,,,,,,,,,,,,Communication Cost,Other
C70006358,ENVIRONMENTAL DEFENSE ACTION FUND,C,U,0.0,131529.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/16/2024,Communication Cost,Other
C70006366,SEIU OHIO STATE JOINT COUNCIL,C,U,,,,,,,,,,,,Communication Cost,Other
C70006374,LIUNA MID-ATLANTIC REGIONAL ORGANIZING COALITION,C,U,0.0,47818.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006382,NORTH VALLEY LABOR FEDERATION,C,U,0.0,18336.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006416,SEIU HEALTHCARE MISSOURI,C,U,,,,,,,,,,,,Communication Cost,Other
C70006424,SOUTHEAST LABORERS DISTRICT COUNCIL,C,U,,,,,,,,,,,,Communication Cost,Other
C70006432,NATIONAL FEDERATION OF INDEPENDENT BUSINESS,C,U,0.0,111434.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006440,REGION 1 CAP,C,U,,,,,,,,,,,,Communication Cost,Other
C70006457,CALIFORNIA FEDERATION OF TEACHERS COPE PROP/BALLOT,C,U,0.0,1494.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006465,SEIU HCIIMK,C,U,,,,,,,,,,,,Communication Cost,Other
C70006473,OHIO AFSCME RETIREE CHAPTER 1184,C,U,,,,,,,,,,,,Communication Cost,Other
C70006481,CASA IN ACTION,C,U,0.0,37190.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,Communication Cost,Other
C70006499,EASTERN ATLANTIC STATE REGIONAL COUNCIL OF CARPENTERS,C,U,,,,,,,,,,,,Communication Cost,Other
C70006507,STEAMFITTERS AND REFRIGERATION UA LOCAL 250,C,U,0.0,3504.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2024,Communication Cost,Other
